temp,outlier,resting,power,moving,lat,lon,velocity_smooth,grade_smooth,cadence,distance,altitude,total_elevation,timer_time,time
,FALSE,FALSE,180,FALSE,53.602142,10.027843,0,3,58,0,89.6,0,0,0
17,FALSE,FALSE,161,TRUE,53.602147,10.02787,1.8,2.1,58,1.8,89.6,0,1,1
17,FALSE,FALSE,162,TRUE,53.602152,10.027899,2,3.1,59,3.9,89.6,0,2,2
18,FALSE,FALSE,162,TRUE,53.602158,10.02794,2.2,3.6,59,6.7,89.8,0,3,3
18,FALSE,FALSE,135,TRUE,53.602158,10.027986,2.4,3.3,53,9.7,89.8,0,4,4
18,FALSE,FALSE,98,TRUE,53.602155,10.028033,2.6,1.6,43,12.9,90,0,5,5
18,FALSE,FALSE,61,TRUE,53.602141,10.028076,2.9,1.5,32,16.1,90,0,6,6
18,FALSE,FALSE,24,TRUE,53.602121,10.028111,3.1,0,22,19.2,90,0,7,7
18,FALSE,FALSE,90,TRUE,53.602098,10.028144,3.2,0,36,22.8,90,0,8,8
18,FALSE,FALSE,153,TRUE,53.602067,10.028174,3.4,0,63,26.8,90,0,9,9
18,FALSE,FALSE,160,TRUE,53.602021,10.028191,3.8,0,65,32,90,0,10,10
18,FALSE,FALSE,70,TRUE,53.601979,10.028196,4.1,0,68,36.8,90,0,11,11
18,FALSE,FALSE,112,TRUE,53.601937,10.028192,4.5,0,65,41.5,90,0,12,12
18,FALSE,FALSE,136,TRUE,53.601894,10.028188,4.7,-1.1,64,46.1,90,0,13,13
18,FALSE,FALSE,139,TRUE,53.601852,10.028184,4.8,-1.1,67,50.7,90,0,14,14
18,FALSE,FALSE,125,TRUE,53.601815,10.028182,4.6,-1.1,70,54.8,89.8,0,15,15
18,FALSE,FALSE,113,TRUE,53.601777,10.028187,4.5,-1.1,71,59.3,89.8,0,16,16
18,FALSE,FALSE,104,TRUE,53.601735,10.028191,4.5,0,72,63.8,89.8,0,17,17
18,FALSE,FALSE,135,TRUE,53.601694,10.028198,4.5,0,73,68.4,89.8,0,18,18
18,FALSE,FALSE,95,TRUE,53.601656,10.028205,4.4,0,74,72.8,89.8,0,19,19
18,FALSE,FALSE,110,TRUE,53.601611,10.028206,4.6,0,74,77.9,89.8,0,20,20
18,FALSE,FALSE,125,TRUE,53.601565,10.028203,4.7,0,75,83,89.8,0,21,21
18,FALSE,FALSE,97,TRUE,53.601516,10.028207,4.9,0,79,88.4,89.8,0,22,22
18,FALSE,FALSE,50,TRUE,53.601465,10.02821,5.1,0,76,94,89.8,0,23,23
18,FALSE,FALSE,34,TRUE,53.601415,10.028217,5.3,-0.9,73,99.4,89.8,0,24,24
18,FALSE,FALSE,90,TRUE,53.601367,10.028224,5.4,-0.9,81,104.9,89.8,0,25,25
18,FALSE,FALSE,103,TRUE,53.60132,10.028231,5.4,-1.8,78,110.2,89.6,0,26,26
18,FALSE,FALSE,103,TRUE,53.601271,10.028237,5.4,-1.8,78,115.6,89.6,0,27,27
18,FALSE,FALSE,83,TRUE,53.60122,10.02824,5.5,-1.8,80,121.5,89.4,0,28,28
18,FALSE,FALSE,108,TRUE,53.601168,10.028245,5.5,-1.8,77,127.1,89.4,0,29,29
18,FALSE,FALSE,114,TRUE,53.60112,10.02825,5.5,-1.8,76,132.4,89.2,0,30,30
18,FALSE,FALSE,123,TRUE,53.601073,10.028252,5.5,-2.6,76,137.9,89.2,0,31,31
18,FALSE,FALSE,108,TRUE,53.601017,10.028254,5.7,-2.4,76,144.1,89,0,32,32
18,FALSE,FALSE,60,TRUE,53.600959,10.028254,5.8,-3.1,73,150.4,88.8,0,33,33
18,FALSE,FALSE,25,TRUE,53.6009,10.028257,6,-3.1,67,156.9,88.6,0,34,34
18,FALSE,FALSE,50,TRUE,53.600841,10.02827,6.2,-2.3,72,163.5,88.4,0,35,35
18,FALSE,FALSE,59,TRUE,53.600783,10.028283,6.4,-2.4,62,170.1,88.2,0,36,36
18,FALSE,FALSE,40,TRUE,53.600726,10.028296,6.5,-2.5,42,176.4,88.2,0,37,37
18,FALSE,FALSE,21,TRUE,53.600678,10.028304,6.3,-2.6,23,182,88,0,38,38
18,FALSE,FALSE,0,TRUE,53.600626,10.028316,6.2,-2.8,3,187.9,87.8,0,39,39
18,FALSE,FALSE,0,TRUE,53.600577,10.028323,6,-2.9,0,193.3,87.6,0,40,40
18,FALSE,FALSE,0,TRUE,53.600534,10.028325,5.6,-3.1,0,198,87.6,0,41,41
18,FALSE,FALSE,0,TRUE,53.600496,10.028335,5.2,-3.3,0,202.5,87.4,0,42,42
18,FALSE,FALSE,0,TRUE,53.600456,10.028352,5,-3.3,0,207,87.2,0,43,43
18,FALSE,FALSE,0,TRUE,53.600417,10.028383,4.8,-3.3,0,211.7,87,0,44,44
18,FALSE,FALSE,0,TRUE,53.600385,10.028429,4.6,-2.4,0,216.4,87,0,45,45
18,FALSE,FALSE,0,TRUE,53.600363,10.028475,4.5,-2.6,0,220.5,86.8,0,46,46
18,FALSE,FALSE,0,TRUE,53.60034,10.028514,4.3,-3.1,0,224,86.8,0,47,47
18,FALSE,FALSE,0,TRUE,53.600319,10.028545,4,-1.8,0,227.1,86.6,0,48,48
18,FALSE,FALSE,83,TRUE,53.600303,10.02857,3.6,-4,41,229.5,86.6,0,49,49
18,FALSE,FALSE,129,TRUE,53.600289,10.028594,3.1,-1.6,59,231.7,86.6,0,50,50
18,FALSE,FALSE,161,TRUE,53.600276,10.028621,2.7,-2,60,234.1,86.4,0,51,51
18,FALSE,FALSE,131,TRUE,53.600258,10.028649,2.5,-1.8,63,236.7,86.4,0,52,52
18,FALSE,FALSE,127,TRUE,53.600242,10.028678,2.5,0,62,239.5,86.4,0,53,53
18,FALSE,FALSE,123,TRUE,53.600222,10.028712,2.6,0,62,242.6,86.4,0,54,54
18,FALSE,FALSE,119,TRUE,53.6002,10.028748,2.9,0,62,246.1,86.4,0,55,55
18,FALSE,FALSE,115,TRUE,53.600165,10.028779,3.3,0,62,250.6,86.4,0,56,56
18,FALSE,FALSE,111,TRUE,53.600123,10.028777,3.7,0.7,61,255.4,86.4,0,57,57
18,FALSE,FALSE,107,TRUE,53.600052,10.028763,4.8,0.7,61,263.4,86.4,0,58,58
18,FALSE,FALSE,103,TRUE,53.599968,10.028718,6.2,1.5,62,273.4,86.6,0,59,59
18,FALSE,FALSE,110,TRUE,53.599919,10.028722,6.5,2.7,68,278.7,86.6,0,60,60
18,FALSE,FALSE,136,TRUE,53.599885,10.028736,6.4,3.7,68,282.7,86.8,0,61,61
18,FALSE,FALSE,191,TRUE,53.599862,10.028764,6.1,5.4,65,286,87,0,62,62
18,FALSE,FALSE,255,TRUE,53.599851,10.028816,5.3,4.1,63,289.7,87.2,0,63,63
18,FALSE,FALSE,249,TRUE,53.599845,10.028871,4,3.9,67,293.5,87.4,0,64,64
18,FALSE,FALSE,220,TRUE,53.599841,10.028928,3.7,3.7,70,297.2,87.4,0,65,65
18,FALSE,FALSE,225,TRUE,53.599837,10.02899,3.7,3.6,72,301.4,87.6,0,66,66
18,FALSE,FALSE,228,TRUE,53.599836,10.029055,3.9,4.7,74,305.7,87.8,0,67,67
18,FALSE,FALSE,266,TRUE,53.599846,10.029118,4.1,5.8,74,310,88,0,68,68
18,FALSE,FALSE,243,TRUE,53.599861,10.02918,4.2,6,76,314.4,88.2,0,69,69
18,FALSE,FALSE,264,TRUE,53.599876,10.029239,4.3,6.4,76,318.7,88.6,2.2,70,70
18,FALSE,FALSE,266,TRUE,53.599891,10.029291,4.2,8.3,72,322.5,88.8,2.4,71,71
18,FALSE,FALSE,262,TRUE,53.599903,10.029334,4,8.8,69,325.7,89,2.6,72,72
18,FALSE,FALSE,256,TRUE,53.599918,10.029377,3.8,9.3,67,328.9,89.4,3,73,73
18,FALSE,FALSE,255,TRUE,53.599934,10.029421,3.6,11.5,64,332.3,89.8,3.4,74,74
18,FALSE,FALSE,206,TRUE,53.599948,10.029459,3.3,10.5,62,335.4,90,3.6,75,75
18,FALSE,FALSE,138,TRUE,53.59996,10.029491,3.1,11.5,58,337.9,90.4,4,76,76
18,FALSE,FALSE,146,TRUE,53.599975,10.029521,2.9,12,53,340.3,90.6,4.2,77,77
18,FALSE,FALSE,258,TRUE,53.599986,10.029551,2.8,9.5,48,342.7,91,4.6,78,78
18,FALSE,FALSE,222,TRUE,53.599996,10.029588,2.6,9,53,345.4,91.2,4.8,79,79
18,FALSE,FALSE,202,TRUE,53.599998,10.029633,2.6,5,55,348.4,91.4,5,80,80
18,FALSE,FALSE,250,TRUE,53.599994,10.029677,2.7,4.8,64,351.4,91.6,5.2,81,81
18,FALSE,FALSE,191,TRUE,53.599977,10.029718,2.9,3.2,72,354.6,91.6,5.2,82,82
18,FALSE,FALSE,154,TRUE,53.599956,10.029756,3.1,3.1,75,358,91.8,5.4,83,83
18,FALSE,FALSE,140,TRUE,53.599942,10.029793,3.1,2.9,78,360.9,91.8,5.4,84,84
18,FALSE,FALSE,144,TRUE,53.599929,10.029837,3.2,0,77,364.3,92,5.6,85,85
18,FALSE,FALSE,134,TRUE,53.599909,10.029889,3.4,0,79,368.4,92,5.6,86,86
18,FALSE,FALSE,137,TRUE,53.599884,10.029952,3.8,-1,83,373.4,91.8,5.6,87,87
18,FALSE,FALSE,68,TRUE,53.599858,10.030018,4.1,-1.8,65,378.5,91.8,5.6,88,88
18,FALSE,FALSE,46,TRUE,53.59983,10.030089,4.7,-0.9,61,384.2,91.8,5.6,89,89
18,FALSE,FALSE,84,TRUE,53.5998,10.030162,5.2,-1.7,74,390.2,91.6,5.6,90,90
18,FALSE,FALSE,98,TRUE,53.599768,10.030239,5.6,-1.6,78,396.4,91.6,5.6,91,91
18,FALSE,FALSE,121,TRUE,53.599734,10.030317,5.9,-1.6,81,402.7,91.4,5.6,92,92
18,FALSE,FALSE,30,TRUE,53.599698,10.030394,6.1,-2.4,68,409.2,91.4,5.6,93,93
18,FALSE,FALSE,47,TRUE,53.59966,10.030468,6.3,-2.4,66,415.6,91.2,5.6,94,94
18,FALSE,FALSE,35,TRUE,53.599622,10.030535,6.3,-3.3,49,421.9,91,5.6,95,95
18,FALSE,FALSE,23,TRUE,53.599584,10.030596,6.3,-3.3,32,427.7,90.8,5.6,96,96
18,FALSE,FALSE,10,TRUE,53.599545,10.030656,6.2,-3.4,14,433.7,90.6,5.6,97,97
18,FALSE,FALSE,0,TRUE,53.599503,10.030712,6.1,-2.4,0,439.5,90.4,5.6,98,98
18,FALSE,FALSE,0,TRUE,53.59946,10.030772,6,-2.4,0,445.6,90.2,5.6,99,99
18,FALSE,FALSE,25,TRUE,53.599414,10.030833,6.1,-2.4,30,452.2,90.2,5.6,100,100
18,FALSE,FALSE,88,TRUE,53.599367,10.030886,6.2,-2.3,76,458.5,90,5.6,101,101
18,FALSE,FALSE,75,TRUE,53.599315,10.030924,6.2,-2.9,81,464.8,89.8,5.6,102,102
18,FALSE,FALSE,79,TRUE,53.599256,10.030963,6.5,-2.7,81,472,89.6,5.6,103,103
18,FALSE,FALSE,83,TRUE,53.59919,10.031004,6.8,-1.9,82,479.8,89.4,5.6,104,104
18,FALSE,FALSE,41,TRUE,53.599122,10.031042,7.1,-1.9,77,487.7,89.2,5.6,105,105
18,FALSE,FALSE,30,TRUE,53.599052,10.031071,7.4,-1.9,57,495.7,89.2,5.6,106,106
18,FALSE,FALSE,19,TRUE,53.598981,10.031092,7.8,-1.9,37,503.7,89,5.6,107,107
18,FALSE,FALSE,9,TRUE,53.598913,10.031108,7.9,-1.9,17,511.5,88.8,5.6,108,108
18,FALSE,FALSE,0,TRUE,53.598844,10.031127,7.9,-1.9,0,519.3,88.6,5.6,109,109
18,FALSE,FALSE,0,TRUE,53.598774,10.031149,7.9,-1.9,0,527.3,88.6,5.6,110,110
18,FALSE,FALSE,0,TRUE,53.598703,10.031171,7.9,-1.9,0,535.1,88.4,5.6,111,111
18,FALSE,FALSE,0,TRUE,53.598634,10.031193,7.9,-1.9,5,543,88.2,5.6,112,112
18,FALSE,FALSE,5,TRUE,53.598566,10.031206,7.8,-2,13,550.7,88,5.6,113,113
18,FALSE,FALSE,10,TRUE,53.5985,10.031206,7.8,-2,23,558.2,88,5.6,114,114
18,FALSE,FALSE,61,TRUE,53.598433,10.031201,7.6,-1.4,47,565.5,87.8,5.6,115,115
18,FALSE,FALSE,84,TRUE,53.598369,10.031201,7.5,-2.1,73,572.6,87.6,5.6,116,116
18,FALSE,FALSE,131,TRUE,53.598305,10.031199,7.3,-1.4,75,579.6,87.6,5.6,117,117
18,FALSE,FALSE,171,TRUE,53.598243,10.031203,7.2,-1.4,76,586.7,87.4,5.6,118,118
18,FALSE,FALSE,149,TRUE,53.598173,10.031209,7.2,-1.4,78,594.3,87.4,5.6,119,119
18,FALSE,FALSE,127,TRUE,53.598109,10.031218,7.2,-0.7,81,601.6,87.2,5.6,120,120
18,FALSE,FALSE,137,TRUE,53.598047,10.031229,7.2,-0.7,80,608.6,87.2,5.6,121,121
18,FALSE,FALSE,151,TRUE,53.597984,10.031234,7.2,0,80,615.5,87.2,5.6,122,122
18,FALSE,FALSE,153,TRUE,53.597921,10.031235,7.2,0,80,622.5,87.2,5.6,123,123
18,FALSE,FALSE,118,TRUE,53.597853,10.031237,7.1,0,80,630,87.2,5.6,124,124
18,FALSE,FALSE,104,TRUE,53.597795,10.031239,7,0,79,636.7,87.2,5.6,125,125
18,FALSE,FALSE,183,TRUE,53.59774,10.031241,6.8,0,78,642.8,87.2,5.6,126,126
18,FALSE,FALSE,174,TRUE,53.59767,10.031244,7,0,79,650.6,87.2,5.6,127,127
18,FALSE,FALSE,128,TRUE,53.597609,10.031249,7,0,79,657.4,87.2,5.6,128,128
18,FALSE,FALSE,115,TRUE,53.597547,10.031254,6.9,0,79,664.3,87.2,5.6,129,129
18,FALSE,FALSE,111,TRUE,53.597483,10.031257,6.9,0,78,671.1,87.2,5.6,130,130
18,FALSE,FALSE,127,TRUE,53.597424,10.031259,7,0,78,677.8,87.2,5.6,131,131
18,FALSE,FALSE,180,TRUE,53.597362,10.031263,6.8,0,79,684.8,87.2,5.6,132,132
18,FALSE,FALSE,98,TRUE,53.597302,10.031267,6.8,-0.7,79,691.6,87.2,5.6,133,133
18,FALSE,FALSE,105,TRUE,53.597239,10.03127,6.8,-0.7,78,698.5,87.2,5.6,134,134
18,FALSE,FALSE,134,TRUE,53.597178,10.031268,6.8,-0.7,78,705.2,87,5.6,135,135
18,FALSE,FALSE,128,TRUE,53.597118,10.031266,6.8,-0.7,78,711.9,87,5.6,136,136
18,FALSE,FALSE,120,TRUE,53.59706,10.031266,6.7,0.7,78,718.5,87,5.6,137,137
18,FALSE,FALSE,110,TRUE,53.596996,10.031269,6.8,0.8,77,725.4,87,5.6,138,138
18,FALSE,FALSE,86,TRUE,53.596939,10.031276,6.7,0.8,74,731.9,87.2,5.6,139,139
18,FALSE,FALSE,61,TRUE,53.596882,10.031281,6.6,0.8,68,738.4,87.2,5.6,140,140
18,FALSE,FALSE,81,TRUE,53.596824,10.031286,6.6,0,72,744.9,87.2,5.6,141,141
18,FALSE,FALSE,99,TRUE,53.596766,10.031288,6.5,0,74,751.2,87.2,5.6,142,142
18,FALSE,FALSE,101,TRUE,53.596707,10.031294,6.5,0.8,64,757.7,87.2,5.6,143,143
18,FALSE,FALSE,154,TRUE,53.596649,10.031301,6.5,0.8,67,764.2,87.2,5.6,144,144
18,FALSE,FALSE,109,TRUE,53.596592,10.03131,6.4,0.8,55,770.5,87.4,5.6,145,145
18,FALSE,FALSE,235,TRUE,53.596537,10.031329,6.4,0.8,65,776.9,87.4,5.6,146,146
18,FALSE,FALSE,192,TRUE,53.596481,10.031356,6.4,0,80,783.3,87.4,5.6,147,147
18,FALSE,FALSE,233,TRUE,53.596423,10.031376,6.4,0,82,789.9,87.4,5.6,148,148
18,FALSE,FALSE,181,TRUE,53.596361,10.031385,6.5,0,83,796.8,87.4,5.6,149,149
18,FALSE,FALSE,194,TRUE,53.596301,10.03139,6.6,0,83,803.7,87.4,5.6,150,150
18,FALSE,FALSE,150,TRUE,53.596241,10.031396,6.7,0,83,810.3,87.4,5.6,151,151
18,FALSE,FALSE,130,TRUE,53.596179,10.031401,6.8,0,83,817.2,87.4,5.6,152,152
18,FALSE,FALSE,142,TRUE,53.596114,10.031408,6.9,0,84,824.4,87.4,5.6,153,153
18,FALSE,FALSE,144,TRUE,53.596053,10.031416,6.9,0,84,831.2,87.4,5.6,154,154
18,FALSE,FALSE,123,TRUE,53.595991,10.031426,6.9,0.7,84,838.2,87.4,5.6,155,155
18,FALSE,FALSE,206,TRUE,53.595927,10.031434,7,0,85,845.3,87.4,5.6,156,156
18,FALSE,FALSE,156,TRUE,53.595865,10.031444,7,0,87,852.3,87.6,5.6,157,157
18,FALSE,FALSE,151,TRUE,53.595802,10.031462,7,0,89,859.4,87.4,5.6,158,158
18,FALSE,FALSE,141,TRUE,53.59574,10.031479,7.1,-0.7,87,866.6,87.4,5.6,159,159
18,FALSE,FALSE,135,TRUE,53.595673,10.031495,7.2,0.7,85,874,87.4,5.6,160,160
18,FALSE,FALSE,194,TRUE,53.595605,10.031511,7.2,0,85,881.5,87.4,5.6,161,161
18,FALSE,FALSE,156,TRUE,53.59554,10.031528,7.3,0,86,889,87.6,5.6,162,162
18,FALSE,FALSE,172,TRUE,53.595472,10.031545,7.4,0,87,896.5,87.4,5.6,163,163
18,FALSE,FALSE,151,TRUE,53.595406,10.031563,7.5,-1.3,88,904,87.4,5.6,164,164
18,FALSE,FALSE,138,TRUE,53.595339,10.031581,7.5,0,89,911.5,87.4,5.6,165,165
18,FALSE,FALSE,107,TRUE,53.595273,10.031597,7.5,-0.7,88,919.1,87.2,5.6,166,166
18,FALSE,FALSE,146,TRUE,53.595204,10.031613,7.5,0,87,926.7,87.4,5.6,167,167
18,FALSE,FALSE,159,TRUE,53.595136,10.031629,7.6,0.7,87,934.3,87.2,5.6,168,168
18,FALSE,FALSE,145,TRUE,53.595067,10.031645,7.6,0,88,941.9,87.4,5.6,169,169
18,FALSE,FALSE,130,TRUE,53.595001,10.031662,7.6,0,88,949.5,87.4,5.6,170,170
18,FALSE,FALSE,127,TRUE,53.594933,10.031678,7.6,-0.7,89,957.1,87.4,5.6,171,171
18,FALSE,FALSE,119,TRUE,53.594866,10.031695,7.6,-0.7,88,964.7,87.2,5.6,172,172
18,FALSE,FALSE,200,TRUE,53.5948,10.031714,7.6,-0.7,88,972.3,87.2,5.6,173,173
18,FALSE,FALSE,142,TRUE,53.594732,10.031731,7.6,0,88,979.9,87.2,5.6,174,174
18,FALSE,FALSE,149,TRUE,53.594665,10.031747,7.5,-0.7,89,987.2,87.2,5.6,175,175
18,FALSE,FALSE,124,TRUE,53.594595,10.031765,7.6,-0.7,88,995.1,87.2,5.6,176,176
18,FALSE,FALSE,161,TRUE,53.594529,10.031781,7.6,-0.6,88,1002.5,87,5.6,177,177
18,FALSE,FALSE,190,TRUE,53.594462,10.031799,7.6,0,88,1010.1,87,5.6,178,178
18,FALSE,FALSE,192,TRUE,53.594391,10.031819,7.7,0,90,1018.2,87,5.6,179,179
18,FALSE,FALSE,127,TRUE,53.594324,10.031838,7.7,0,89,1025.7,87.2,5.6,180,180
18,FALSE,FALSE,125,TRUE,53.594259,10.031856,7.6,0,89,1033.2,87,5.6,181,181
18,FALSE,FALSE,131,TRUE,53.594194,10.031877,7.6,0,88,1040.6,87,5.6,182,182
18,FALSE,FALSE,129,TRUE,53.59413,10.031896,7.5,0.7,87,1047.8,87,5.6,183,183
18,FALSE,FALSE,146,TRUE,53.594062,10.031914,7.4,0.7,86,1055.3,87.2,5.6,184,184
18,FALSE,FALSE,125,TRUE,53.593997,10.031933,7.4,1.4,86,1062.7,87.2,5.6,185,185
18,FALSE,FALSE,89,TRUE,53.593932,10.031952,7.3,0.7,70,1069.9,87.2,5.6,186,186
18,FALSE,FALSE,61,TRUE,53.593871,10.031967,7.3,0.7,48,1076.9,87.4,5.6,187,187
18,FALSE,FALSE,34,TRUE,53.593813,10.031981,7.1,0.8,26,1083.4,87.4,5.6,188,188
18,FALSE,FALSE,0,TRUE,53.593756,10.031991,6.9,0,5,1089.7,87.4,5.6,189,189
18,FALSE,FALSE,0,TRUE,53.593709,10.031993,6.5,0,0,1095,87.4,5.6,190,190
18,FALSE,FALSE,0,TRUE,53.593669,10.031997,5.9,0,0,1099.4,87.4,5.6,191,191
18,FALSE,FALSE,0,TRUE,53.593635,10.032001,5.3,0,3,1103.3,87.4,5.6,192,192
18,FALSE,FALSE,11,TRUE,53.593606,10.032006,4.7,0,9,1106.7,87.4,5.6,193,193
18,FALSE,FALSE,220,TRUE,53.593578,10.032017,4,-1.3,30,1109.8,87.4,5.6,194,194
18,FALSE,FALSE,304,TRUE,53.593545,10.032033,3.7,-1.2,45,1113.6,87.4,5.6,195,195
18,FALSE,FALSE,279,TRUE,53.593502,10.032046,3.8,0,51,1118.5,87.2,5.6,196,196
18,FALSE,FALSE,194,TRUE,53.593455,10.032062,4.1,0,49,1123.8,87.2,5.6,197,197
18,FALSE,FALSE,121,TRUE,53.593407,10.032077,4.5,0,42,1129.3,87.4,5.6,198,198
18,FALSE,FALSE,193,TRUE,53.593349,10.032098,5.2,0,56,1135.9,87.4,5.6,199,199
18,FALSE,FALSE,186,TRUE,53.593293,10.032116,5.7,-0.8,76,1142.3,87.2,5.6,200,200
18,FALSE,FALSE,273,TRUE,53.593236,10.032132,6,-1.6,79,1148.6,87.2,5.6,201,201
18,FALSE,FALSE,221,TRUE,53.59318,10.032149,6.2,-0.8,82,1154.9,87.2,5.6,202,202
18,FALSE,FALSE,183,TRUE,53.593121,10.032167,6.4,-1.5,84,1161.5,87,5.6,203,203
18,FALSE,FALSE,233,TRUE,53.593056,10.032187,6.6,-2.2,84,1168.9,87,5.6,204,204
18,FALSE,FALSE,179,TRUE,53.592995,10.032202,6.7,-1.5,83,1175.8,86.8,5.6,205,205
18,FALSE,FALSE,136,TRUE,53.592937,10.032221,6.8,-1.5,81,1182.5,86.6,5.6,206,206
18,FALSE,FALSE,225,TRUE,53.592878,10.032243,6.8,-0.8,79,1189,86.6,5.6,207,207
18,FALSE,FALSE,196,TRUE,53.592825,10.032259,6.7,0.8,79,1195.2,86.6,5.6,208,208
18,FALSE,FALSE,189,TRUE,53.592761,10.03227,6.7,0.7,78,1202.3,86.6,5.6,209,209
18,FALSE,FALSE,258,TRUE,53.5927,10.03228,6.7,0.7,79,1209.1,86.8,5.6,210,210
18,FALSE,FALSE,161,TRUE,53.592637,10.032291,6.8,0.7,83,1216.3,86.8,5.6,211,211
18,FALSE,FALSE,163,TRUE,53.592573,10.032305,6.9,0.7,85,1223.4,86.8,5.6,212,212
18,FALSE,FALSE,220,TRUE,53.59251,10.032317,7,0.7,87,1230.4,86.8,5.6,213,213
18,FALSE,FALSE,112,TRUE,53.592443,10.032333,7.1,0,89,1238,87,5.6,214,214
18,FALSE,FALSE,111,TRUE,53.592375,10.032346,7.3,0,89,1245.5,87,5.6,215,215
18,FALSE,FALSE,131,TRUE,53.59231,10.03236,7.3,-1.4,90,1252.9,86.8,5.6,216,216
18,FALSE,FALSE,105,TRUE,53.592246,10.032375,7.4,-1.4,91,1260.2,86.8,5.6,217,217
18,FALSE,FALSE,101,TRUE,53.592183,10.03239,7.4,-1.4,86,1267.2,86.6,5.6,218,218
18,FALSE,FALSE,95,TRUE,53.592115,10.032404,7.4,-1.4,84,1274.8,86.6,5.6,219,219
18,FALSE,FALSE,37,TRUE,53.592049,10.032418,7.3,-1.4,70,1282.2,86.4,5.6,220,220
18,FALSE,FALSE,17,TRUE,53.591982,10.032429,7.3,-1.4,55,1289.6,86.4,5.6,221,221
18,FALSE,FALSE,12,TRUE,53.59192,10.032443,7.3,-0.7,40,1296.6,86.2,5.6,222,222
18,FALSE,FALSE,8,TRUE,53.591857,10.032461,7.3,-0.8,25,1303.5,86.2,5.6,223,223
18,FALSE,FALSE,3,TRUE,53.591802,10.032475,7,0,11,1309.8,86.2,5.6,224,224
18,FALSE,FALSE,0,TRUE,53.591749,10.032488,6.7,0,0,1315.8,86.2,5.6,225,225
18,FALSE,FALSE,0,TRUE,53.5917,10.032494,6.4,-0.9,0,1321.4,86.2,5.6,226,226
18,FALSE,FALSE,0,TRUE,53.591654,10.032478,6,-1,2,1326.7,86.2,5.6,227,227
18,FALSE,FALSE,16,TRUE,53.591619,10.03244,5.6,-1,12,1331.3,86,5.6,228,228
18,FALSE,FALSE,153,TRUE,53.591595,10.032379,5.3,-1,46,1336.2,86,5.6,229,229
18,FALSE,FALSE,221,TRUE,53.591586,10.032306,5.1,0,64,1341.1,86,5.6,230,230
18,FALSE,FALSE,215,TRUE,53.591584,10.032231,4.9,0,72,1346.1,86,5.6,231,231
18,FALSE,FALSE,199,TRUE,53.59159,10.03215,5,0.9,79,1351.5,86,5.6,232,232
18,FALSE,FALSE,243,TRUE,53.591601,10.032069,5.1,1.8,81,1356.9,86,5.6,233,233
18,FALSE,FALSE,213,TRUE,53.591613,10.031987,5.3,1.8,82,1362.6,86.2,5.6,234,234
18,FALSE,FALSE,157,TRUE,53.591625,10.031908,5.4,1.8,82,1368,86.4,5.6,235,235
18,FALSE,FALSE,130,TRUE,53.591637,10.031825,5.5,1.9,82,1373.7,86.4,5.6,236,236
18,FALSE,FALSE,146,TRUE,53.591652,10.031746,5.5,1.9,80,1379.2,86.4,5.6,237,237
18,FALSE,FALSE,91,TRUE,53.591668,10.031674,5.5,2.9,79,1384.2,86.6,5.6,238,238
18,FALSE,FALSE,42,TRUE,53.591687,10.031602,5.4,3.9,73,1389.4,86.8,5.6,239,239
18,FALSE,FALSE,18,TRUE,53.591702,10.031533,5.3,3,58,1394.3,87,5.6,240,240
18,FALSE,FALSE,12,TRUE,53.591718,10.031457,5.2,2.1,38,1399.7,87.2,5.6,241,241
18,FALSE,FALSE,6,TRUE,53.591736,10.031391,5.1,2.4,18,1404.5,87.2,5.6,242,242
18,FALSE,FALSE,0,TRUE,53.591751,10.031341,4.8,1.4,0,1408.2,87.2,5.6,243,243
18,FALSE,FALSE,0,TRUE,53.591765,10.031303,4.3,3.7,0,1411.1,87.4,5.6,244,244
18,FALSE,FALSE,0,TRUE,53.591772,10.03127,3.8,4.3,0,1413.5,87.4,5.6,245,245
18,FALSE,FALSE,0,TRUE,53.591779,10.031244,3.1,1.6,0,1415.4,87.6,5.6,246,246
18,FALSE,FALSE,0,TRUE,53.591783,10.031224,2.5,1.7,0,1416.8,87.6,5.6,247,247
18,FALSE,FALSE,0,TRUE,53.591785,10.031212,1.9,1.7,0,1417.5,87.6,5.6,248,248
18,FALSE,FALSE,0,FALSE,53.591796,10.031154,0.1,0,0,1418.1,87.4,5.6,249,261
18,FALSE,FALSE,0,TRUE,53.591807,10.031125,0.2,0,0,1420.5,87.4,5.6,250,262
18,FALSE,FALSE,0,TRUE,53.591818,10.031092,0.4,-1.8,0,1422.9,87.6,5.6,251,263
18,FALSE,FALSE,0,TRUE,53.591826,10.031063,0.5,0,0,1425.1,87.6,5.6,252,264
18,FALSE,FALSE,0,TRUE,53.591832,10.031035,0.6,0,0,1427.1,87.6,5.6,253,265
18,FALSE,FALSE,0,TRUE,53.591836,10.031012,2.1,0,0,1428.6,87.4,5.6,254,266
18,FALSE,FALSE,0,TRUE,53.591841,10.030997,1.8,-4.2,0,1429.5,87.4,5.6,255,267
18,FALSE,TRUE,0,FALSE,53.591846,10.030987,1.3,-3.5,0,1429.5,87.4,5.6,256,268
18,FALSE,TRUE,0,FALSE,53.591846,10.03098,0.9,-5.2,0,1429.5,87.4,5.6,257,269
18,FALSE,TRUE,0,FALSE,53.591846,10.030978,0.5,-5.2,0,1429.5,87.4,5.6,258,270
