outlier,power,moving,resting,lat,lon,velocity_smooth,cadence,grade_smooth,distance,altitude,total_elevation,time
FALSE,460,TRUE,FALSE,53.591121,10.026109,12.4,107,-2.1,15658.7,6.6,98.5,4766
FALSE,446,TRUE,FALSE,53.591143,10.025915,12.6,107,-4.2,15671.7,5.5,98.5,4767
FALSE,394,TRUE,FALSE,53.591163,10.025724,12.6,107,-4.2,15684.3,5.5,98.5,4768
FALSE,432,TRUE,FALSE,53.591178,10.025517,12.9,107,-2.1,15697.4,4.4,98.5,4769
FALSE,412,TRUE,FALSE,53.591191,10.025312,13,107,-2,15710.7,4.4,98.5,4770
FALSE,416,TRUE,FALSE,53.591209,10.025104,13.2,106,0,15724.6,4.4,98.5,4771
FALSE,382,TRUE,FALSE,53.591224,10.024901,13.4,106,0,15738.6,4.4,98.5,4772
FALSE,362,TRUE,FALSE,53.591234,10.024698,13.8,106,0,15753.3,4.4,98.5,4773
FALSE,372,TRUE,FALSE,53.591234,10.024502,14,105,0,15767.4,4.4,98.5,4774
FALSE,374,TRUE,FALSE,53.591246,10.024302,14.1,104,0,15781,4.4,98.5,4775
FALSE,378,TRUE,FALSE,53.591272,10.02411,14,103,0,15794.6,4.4,98.5,4776
FALSE,326,TRUE,FALSE,53.591293,10.023918,14,102,0,15808.8,4.4,98.5,4777
FALSE,346,TRUE,FALSE,53.591319,10.023734,13.8,101,0,15822.1,4.4,98.5,4778
FALSE,432,TRUE,FALSE,53.591345,10.023552,13.6,100,0,15835.5,4.4,98.5,4779
FALSE,386,TRUE,FALSE,53.59138,10.023373,13.4,100,0,15847.9,4.4,98.5,4780
FALSE,278,TRUE,FALSE,53.591413,10.023197,13.1,99,0,15860.3,4.4,98.5,4781
FALSE,488,TRUE,FALSE,53.591449,10.023017,12.7,99,0,15872.1,4.4,98.5,4782
FALSE,428,TRUE,FALSE,53.591485,10.022833,12.4,99,2.2,15884.2,4.4,98.5,4783
FALSE,290,TRUE,FALSE,53.591524,10.022661,12.2,99,2.2,15896.5,4.4,98.5,4784
FALSE,374,TRUE,FALSE,53.591558,10.022486,12.3,98,4.5,15909.2,5.5,98.5,4785
FALSE,418,TRUE,FALSE,53.591583,10.022306,12.2,98,4.5,15921.2,5.5,98.5,4786
FALSE,328,TRUE,FALSE,53.591614,10.022145,12.2,98,2.3,15933.1,6.6,100.7,4787
FALSE,306,TRUE,FALSE,53.591629,10.021967,12.2,98,2.3,15945.1,6.6,100.7,4788
FALSE,296,TRUE,FALSE,53.591639,10.021781,12,97,0,15956.7,6.6,100.7,4789
FALSE,418,TRUE,FALSE,53.591647,10.021596,11.9,98,0,15968.5,6.6,100.7,4790
FALSE,300,TRUE,FALSE,53.591649,10.021417,11.9,97,1.9,15980.7,6.6,100.7,4791
FALSE,346,TRUE,FALSE,53.591653,10.021237,12,96,1.9,15992.9,6.6,100.7,4792
FALSE,378,TRUE,FALSE,53.591652,10.021064,11.9,96,1.9,16004.6,7.5,101.6,4793
FALSE,368,TRUE,FALSE,53.591662,10.020894,11.9,104,2,16016,7.5,101.6,4794
FALSE,444,TRUE,FALSE,53.59166,10.020713,11.8,106,2.2,16027.4,7.5,101.6,4795
FALSE,346,TRUE,FALSE,53.591656,10.020535,11.6,105,2.1,16038.8,7.5,101.6,4796
FALSE,290,TRUE,FALSE,53.591649,10.020385,11.5,105,4.2,16050.6,8.5,102.6,4797
FALSE,448,TRUE,FALSE,53.591658,10.020227,11.6,104,4.3,16062.6,8.5,102.6,4798
FALSE,500,TRUE,FALSE,53.591663,10.020063,11.4,104,2.1,16073.1,9.4,103.5,4799
FALSE,490,TRUE,FALSE,53.591669,10.019898,11.2,105,2.1,16083.3,9.4,103.5,4800
FALSE,348,TRUE,FALSE,53.591672,10.019714,11,105,2.6,16093.8,9.4,103.5,4801
FALSE,370,TRUE,FALSE,53.591671,10.019531,10.8,106,2.5,16104.6,9.4,103.5,4802
FALSE,330,TRUE,FALSE,53.591675,10.019355,10.7,106,2.4,16116.2,10.5,104.6,4803
FALSE,210,TRUE,FALSE,53.591679,10.01918,11,105,2.4,16128,10.5,104.6,4804
FALSE,306,TRUE,FALSE,53.591681,10.019014,11.3,105,2,16139.6,10.5,104.6,4805
FALSE,390,TRUE,FALSE,53.591688,10.018837,11.4,104,1.9,16150.9,10.5,104.6,4806
FALSE,516,TRUE,FALSE,53.591694,10.018659,11.5,104,1.9,16162,11.4,105.5,4807
FALSE,528,TRUE,FALSE,53.591703,10.018483,11.7,104,1.9,16174.7,11.4,105.5,4808
FALSE,464,TRUE,FALSE,53.591716,10.018313,11.8,105,0,16187,11.4,105.5,4809
FALSE,528,TRUE,FALSE,53.591727,10.01813,11.9,106,0,16199.3,11.4,105.5,4810
FALSE,178,TRUE,FALSE,53.591734,10.017948,12.1,102,2.3,16211.2,11.4,105.5,4811
FALSE,16,TRUE,FALSE,53.591739,10.017776,12.2,86,2.3,16222.9,11.4,105.5,4812
FALSE,162,TRUE,FALSE,53.591747,10.0176,12,86,2.3,16234.8,12.5,106.6,4813
FALSE,294,TRUE,FALSE,53.591755,10.017441,11.9,86,2.4,16246.4,12.5,106.6,4814
FALSE,240,TRUE,FALSE,53.591765,10.017306,11.8,101,0,16258.1,12.5,106.6,4815
FALSE,444,TRUE,FALSE,53.591767,10.017152,11.6,101,0,16269.1,12.5,106.6,4816
FALSE,330,TRUE,FALSE,53.591779,10.016998,11.2,101,0,16278.9,12.5,106.6,4817
FALSE,284,TRUE,FALSE,53.591801,10.016847,10.8,101,0,16288.8,12.5,106.6,4818
FALSE,220,TRUE,FALSE,53.591806,10.016679,10.5,101,0,16298.8,12.5,106.6,4819
FALSE,14,TRUE,FALSE,53.591818,10.016506,10.2,86,0,16308.9,12.5,106.6,4820
FALSE,0,TRUE,FALSE,53.59184,10.016337,10,69,4.8,16319.2,12.5,106.6,4821
FALSE,18,TRUE,FALSE,53.591858,10.016183,10.2,64,4.8,16329.8,12.5,106.6,4822
FALSE,326,TRUE,FALSE,53.591872,10.016036,10.4,64,7.2,16340.6,14.5,108.6,4823
FALSE,174,TRUE,FALSE,53.591889,10.015893,10.3,64,7.2,16350.5,14.5,108.6,4824
FALSE,228,TRUE,FALSE,53.591913,10.015747,10.3,93,2.4,16360.6,15.5,109.6,4825
FALSE,280,TRUE,FALSE,53.591964,10.015629,10.4,94,2.5,16371.4,15.5,109.6,4826
FALSE,742,TRUE,FALSE,53.592029,10.015555,10.4,94,2.6,16381.7,15.5,109.6,4827
FALSE,808,TRUE,FALSE,53.592117,10.015543,10.1,94,2.9,16391,15.5,109.6,4828
FALSE,732,TRUE,FALSE,53.592202,10.015528,9.7,93,3,16399.1,16.5,110.6,4829
FALSE,634,TRUE,FALSE,53.592292,10.015516,9.1,92,3.2,16406.2,16.5,110.6,4830
FALSE,528,TRUE,FALSE,53.592377,10.015482,8.6,93,0,16414.5,16.5,110.6,4831
FALSE,496,TRUE,FALSE,53.592468,10.015451,8.2,95,0,16422.7,16.5,110.6,4832
FALSE,402,TRUE,FALSE,53.592559,10.015401,7.9,96,0,16430.7,16.5,110.6,4833
FALSE,554,TRUE,FALSE,53.592652,10.015341,7.9,95,0,16438.7,16.5,110.6,4834
FALSE,520,TRUE,FALSE,53.592745,10.01527,8.6,97,0,16449,16.5,110.6,4835
FALSE,506,TRUE,FALSE,53.592849,10.015194,9.3,97,0,16461.1,16.5,110.6,4836
FALSE,412,TRUE,FALSE,53.592943,10.015119,10.2,98,0,16473.8,16.5,110.6,4837
FALSE,442,TRUE,FALSE,53.593034,10.015036,11.3,99,0,16487.2,16.5,110.6,4838
FALSE,258,TRUE,FALSE,53.593127,10.014942,12.1,99,0,16499.4,16.5,110.6,4839
FALSE,198,TRUE,FALSE,53.593228,10.014833,12.5,95,0,16511.7,16.5,110.6,4840
FALSE,344,TRUE,FALSE,53.593314,10.014731,12.7,89,1.9,16524.7,16.5,110.6,4841
FALSE,490,TRUE,FALSE,53.593402,10.014622,12.9,92,1.9,16538.5,16.5,110.6,4842
FALSE,428,TRUE,FALSE,53.593488,10.01452,12.8,95,1.9,16551.4,17.5,111.6,4843
FALSE,382,TRUE,FALSE,53.593573,10.014403,13,96,2,16564.2,17.5,111.6,4844
FALSE,352,TRUE,FALSE,53.593656,10.014296,13,96,0,16576.7,17.5,111.6,4845
FALSE,380,TRUE,FALSE,53.593737,10.014187,12.9,96,0,16589.3,17.5,111.6,4846
FALSE,278,TRUE,FALSE,53.593825,10.01408,12.5,95,1.9,16600.9,17.5,111.6,4847
FALSE,268,TRUE,FALSE,53.593913,10.013974,12.3,94,1.9,16613,17.5,111.6,4848
FALSE,368,TRUE,FALSE,53.594004,10.013874,12.2,94,1.9,16625.3,18.4,112.5,4849
FALSE,460,TRUE,FALSE,53.594095,10.013785,12.1,94,1.9,16637.4,18.4,112.5,4850
FALSE,434,TRUE,FALSE,53.594195,10.013698,11.9,96,0,16648.7,18.4,112.5,4851
FALSE,444,TRUE,FALSE,53.594294,10.013614,12,96,0,16660.8,18.4,112.5,4852
FALSE,292,TRUE,FALSE,53.594398,10.013545,12,97,0,16673.2,18.4,112.5,4853
FALSE,290,TRUE,FALSE,53.594493,10.013482,12.1,97,0,16685.7,18.4,112.5,4854
FALSE,304,TRUE,FALSE,53.594589,10.013434,12.1,97,0,16698,18.4,112.5,4855
FALSE,306,TRUE,FALSE,53.594686,10.013389,12.2,97,0,16709.8,18.4,112.5,4856
FALSE,288,TRUE,FALSE,53.594779,10.013352,12.1,97,0,16721.4,18.4,112.5,4857
FALSE,24,TRUE,FALSE,53.594888,10.013322,11.9,85,0,16732.6,18.4,112.5,4858
FALSE,0,TRUE,FALSE,53.595003,10.013305,11.6,70,2.4,16743.6,18.4,112.5,4859
FALSE,0,TRUE,FALSE,53.595102,10.013309,11.5,64,2.4,16755.7,18.4,112.5,4860
FALSE,0,TRUE,FALSE,53.59519,10.013323,11.6,64,2.5,16767.9,19.5,113.6,4861
FALSE,0,TRUE,FALSE,53.595263,10.013345,11.4,23,2.7,16778.5,19.5,113.6,4862
FALSE,0,TRUE,FALSE,53.595338,10.013364,11.1,17,2.5,16787.9,19.5,113.6,4863
FALSE,0,TRUE,FALSE,53.595404,10.013391,10.5,18,2.7,16796.1,19.5,113.6,4864
FALSE,0,TRUE,FALSE,53.595446,10.013408,9.7,18,3.1,16804.4,20.4,114.5,4865
FALSE,74,TRUE,FALSE,53.595487,10.013433,8.7,18,3.6,16811.6,20.4,114.5,4866
FALSE,74,TRUE,FALSE,53.595512,10.013473,7.6,18,0,16816.5,20.4,114.5,4867
FALSE,64,TRUE,FALSE,53.595516,10.01351,6.6,18,0,16820.9,20.4,114.5,4868
FALSE,626,TRUE,FALSE,53.595434,10.013494,5.4,18,0,16823.1,20.4,114.5,4869
FALSE,864,TRUE,FALSE,53.595387,10.013476,3.8,18,0,16823.6,20.4,114.5,4870
FALSE,938,TRUE,FALSE,53.59534,10.013459,2.5,86,-9,16824.2,20.4,114.5,4871
FALSE,866,TRUE,FALSE,53.595293,10.013441,1.7,89,-29.9,16824.8,20.4,114.5,4872
FALSE,812,TRUE,FALSE,53.595245,10.013423,0.9,91,-11.4,16825.3,20.4,114.5,4873
FALSE,742,TRUE,FALSE,53.595198,10.013405,0.6,89,-13.5,16825.9,20.4,114.5,4874
TRUE,770,TRUE,FALSE,53.595151,10.013388,0.6,90,-14.7,16826.5,19.5,114.5,4875
FALSE,740,TRUE,FALSE,53.595104,10.01337,0.6,92,-16,16827,19.5,114.5,4876
TRUE,670,TRUE,FALSE,53.595057,10.013352,0.6,96,-4.2,16827.6,18.4,114.5,4877
TRUE,612,TRUE,FALSE,53.594885,10.01342,0.6,95,-2.5,16838.4,18.4,114.5,4878
FALSE,622,TRUE,FALSE,53.594777,10.013452,0.6,95,-1.5,16853,18.4,114.5,4879
FALSE,512,TRUE,FALSE,53.594653,10.013499,0.6,96,-1.4,16871,18.4,114.5,4880
FALSE,464,TRUE,FALSE,53.594548,10.013554,0.6,98,-1.4,16887,17.5,114.5,4881
FALSE,518,TRUE,FALSE,53.594436,10.013613,0.6,98,-1.5,16901.8,17.5,114.5,4882
FALSE,506,TRUE,FALSE,53.594331,10.013677,0.6,100,0,16917.1,17.5,114.5,4883
FALSE,478,TRUE,FALSE,53.594233,10.013755,0.6,101,0,16932.6,17.5,114.5,4884
FALSE,406,TRUE,FALSE,53.594137,10.013841,15.6,102,0,16949.1,17.5,114.5,4885
FALSE,542,TRUE,FALSE,53.594041,10.013937,15.6,104,0,16965,17.5,114.5,4886
FALSE,508,TRUE,FALSE,53.59394,10.014065,15.9,106,-1.8,16981.3,17.5,114.5,4887
FALSE,470,TRUE,FALSE,53.593847,10.014178,15.5,106,-1.9,16994.4,17.5,114.5,4888
FALSE,372,TRUE,FALSE,53.593747,10.014295,14.4,103,-2,17004.4,16.5,114.5,4889
FALSE,338,TRUE,FALSE,53.593628,10.014424,13.7,101,-1.9,17017.6,16.5,114.5,4890
FALSE,18,TRUE,FALSE,53.593523,10.014547,13.1,85,0,17030.7,16.5,114.5,4891
FALSE,18,TRUE,FALSE,53.593425,10.014671,13,41,0,17046.1,16.5,114.5,4892
FALSE,0,TRUE,FALSE,53.593326,10.014773,13.2,38,0,17060.5,16.5,114.5,4893
FALSE,92,TRUE,FALSE,53.593228,10.014874,14.1,38,0,17074.8,16.5,114.5,4894
FALSE,8,TRUE,FALSE,53.59313,10.014965,14.3,38,0,17088.9,16.5,114.5,4895
FALSE,160,TRUE,FALSE,53.593049,10.015038,14.4,38,0,17102.8,16.5,114.5,4896
FALSE,140,TRUE,FALSE,53.592957,10.015104,14,38,-2,17116,16.5,114.5,4897
FALSE,140,TRUE,FALSE,53.592838,10.015154,13.3,38,-2.1,17126.8,16.5,114.5,4898
FALSE,140,TRUE,FALSE,53.592729,10.015211,12.8,21,-2.1,17138.6,15.5,114.5,4899
FALSE,4,TRUE,FALSE,53.592602,10.015284,12.5,22,-2,17151.2,15.5,114.5,4900
FALSE,128,TRUE,FALSE,53.592466,10.015337,12,22,0,17162.7,15.5,114.5,4901
FALSE,0,TRUE,FALSE,53.592326,10.015395,12,22,0,17176.2,15.5,114.5,4902
FALSE,0,TRUE,FALSE,53.592208,10.015448,12.8,22,0,17190.9,15.5,114.5,4903
FALSE,0,TRUE,FALSE,53.592068,10.015563,13.5,22,0,17206.3,15.5,114.5,4904
FALSE,0,TRUE,FALSE,53.591965,10.015675,14,22,0,17221.2,15.5,114.5,4905
FALSE,742,TRUE,FALSE,53.591879,10.01581,15.1,22,0,17238.1,15.5,114.5,4906
FALSE,606,TRUE,FALSE,53.591795,10.015946,15.6,22,0,17254.3,15.5,114.5,4907
FALSE,590,TRUE,FALSE,53.591728,10.016105,15.7,90,0,17269.4,15.5,114.5,4908
FALSE,628,TRUE,FALSE,53.591739,10.016353,15.4,92,0,17283.2,15.5,114.5,4909
FALSE,510,TRUE,FALSE,53.591728,10.016567,15.1,96,0,17296.9,15.5,114.5,4910
FALSE,534,TRUE,FALSE,53.591692,10.01676,14.2,98,-5.9,17309.1,15.5,114.5,4911
FALSE,508,TRUE,FALSE,53.59167,10.016966,13.4,100,-5.9,17321.3,15.5,114.5,4912
FALSE,296,TRUE,FALSE,53.591659,10.017183,12.9,101,-8.4,17333.8,12.5,114.5,4913
FALSE,432,TRUE,FALSE,53.591652,10.017428,12.9,102,-7.8,17347.7,12.5,114.5,4914
FALSE,252,TRUE,FALSE,53.591654,10.017661,12.2,101,-1.9,17358.1,11.4,114.5,4915
TRUE,130,TRUE,FALSE,53.591646,10.017882,12.9,101,-1.9,17373.8,11.4,114.5,4916
FALSE,498,TRUE,FALSE,53.591667,10.018118,13.8,101,-1.4,17390.3,11.4,114.5,4917
FALSE,524,TRUE,FALSE,53.591664,10.018357,14.6,103,-1.4,17407,11.4,114.5,4918
FALSE,166,TRUE,FALSE,53.591653,10.018585,15.3,102,-3.1,17424.1,10.5,114.5,4919
FALSE,0,TRUE,FALSE,53.591648,10.018814,16.2,89,-3.1,17439.3,10.5,114.5,4920
FALSE,396,TRUE,FALSE,53.591639,10.01904,16.2,100,-1.7,17455,9.4,114.5,4921
FALSE,330,TRUE,FALSE,53.591641,10.019269,16.2,101,-1.7,17471.3,9.4,114.5,4922
FALSE,578,TRUE,FALSE,53.59163,10.019499,16.1,104,0,17487.3,9.4,114.5,4923
FALSE,548,TRUE,FALSE,53.591624,10.019731,15.8,106,0,17503,9.4,114.5,4924
FALSE,162,TRUE,FALSE,53.591616,10.019967,15.7,104,-1.5,17517.9,9.4,114.5,4925
FALSE,134,TRUE,FALSE,53.591606,10.0202,15.7,103,-1.5,17533.5,9.4,114.5,4926
FALSE,20,TRUE,FALSE,53.591613,10.020435,15.6,90,-1.4,17549.3,8.5,114.5,4927
FALSE,20,TRUE,FALSE,53.591625,10.020654,15.5,31,-1.5,17564.7,8.5,114.5,4928
FALSE,0,TRUE,FALSE,53.591625,10.020873,15.4,25,0,17580,8.5,114.5,4929
FALSE,0,TRUE,FALSE,53.59162,10.02109,15.4,25,0,17594.9,8.5,114.5,4930
FALSE,0,TRUE,FALSE,53.591613,10.021301,15.2,25,0,17609.7,8.5,114.5,4931
FALSE,0,TRUE,FALSE,53.591603,10.021484,15,23,0,17624.4,8.5,114.5,4932
FALSE,0,TRUE,FALSE,53.591579,10.021625,14.7,23,0,17638.2,8.5,114.5,4933
FALSE,20,TRUE,FALSE,53.591594,10.021728,14.1,24,0,17650.3,8.5,114.5,4934
FALSE,548,TRUE,FALSE,53.591614,10.021795,13,24,0,17659.8,8.5,114.5,4935
FALSE,732,TRUE,FALSE,53.591665,10.021751,11.3,24,0,17666.2,8.5,114.5,4936
FALSE,672,TRUE,FALSE,53.591696,10.02185,9.1,24,0,17669.9,8.5,114.5,4937
FALSE,540,TRUE,FALSE,53.591737,10.021949,6.8,80,0,17672.2,8.5,114.5,4938
FALSE,476,TRUE,FALSE,53.591758,10.021979,4.8,84,0,17674.4,8.5,114.5,4939
FALSE,410,TRUE,FALSE,53.59181,10.022044,3.2,89,0,17675.9,8.5,114.5,4940
FALSE,374,TRUE,FALSE,53.591867,10.0221,2.2,91,0,17677.2,8.5,114.5,4941
FALSE,374,FALSE,FALSE,53.591919,10.022148,1.5,45,0,17677.4,8.5,114.5,4942
FALSE,374,TRUE,FALSE,53.591975,10.022195,1.8,25,0,17681.1,8.5,114.5,4943
FALSE,0,TRUE,FALSE,53.592035,10.022249,2.6,18,0,17687.4,8.5,114.5,4944
FALSE,0,TRUE,FALSE,53.592111,10.022304,3.6,17,0,17694.1,8.5,114.5,4945
FALSE,0,TRUE,FALSE,53.592179,10.022353,5.1,17,0,17702.7,8.5,114.5,4946
FALSE,0,TRUE,FALSE,53.592233,10.022387,5.1,0,0,17713.6,8.5,114.5,4947
FALSE,0,TRUE,FALSE,53.592302,10.022426,8.1,0,0,17721.6,8.5,114.5,4948
FALSE,0,TRUE,FALSE,53.592372,10.022463,8.6,0,0,17730.2,8.5,114.5,4949
FALSE,0,TRUE,FALSE,53.592426,10.022504,8.9,0,0,17738.8,8.5,114.5,4950
FALSE,0,TRUE,FALSE,53.592485,10.022539,8.9,0,0,17747,8.5,114.5,4951
FALSE,0,TRUE,FALSE,53.592535,10.022566,8.1,61,0,17754.3,8.5,114.5,4952
FALSE,0,TRUE,FALSE,53.592593,10.022606,8,61,0,17761.7,8.5,114.5,4953
FALSE,0,TRUE,FALSE,53.592699,10.022681,7.6,61,0,17768.3,8.5,114.5,4954
FALSE,0,TRUE,FALSE,53.592764,10.02272,7.5,40,0,17776.1,8.5,114.5,4955
FALSE,0,TRUE,FALSE,53.592828,10.022756,7.8,24,0,17786,8.5,114.5,4956
FALSE,0,TRUE,FALSE,53.592885,10.022788,7.9,17,0,17794,8.5,114.5,4957
FALSE,0,TRUE,FALSE,53.592948,10.022829,8.1,0,0,17802.1,8.5,114.5,4958
FALSE,0,TRUE,FALSE,53.593007,10.022862,8.1,0,0,17809,8.5,114.5,4959
FALSE,0,TRUE,FALSE,53.593063,10.022894,8.1,0,0,17816.4,8.5,114.5,4960
FALSE,0,TRUE,FALSE,53.593111,10.022926,7.7,0,0,17824.3,8.5,114.5,4961
FALSE,0,TRUE,FALSE,53.593158,10.022952,7.5,0,0,17831.5,8.5,114.5,4962
FALSE,0,TRUE,FALSE,53.593204,10.022981,7.3,0,0,17838.5,8.5,114.5,4963
FALSE,0,TRUE,FALSE,53.593253,10.023014,7.1,0,0,17844.3,8.5,114.5,4964
FALSE,0,TRUE,FALSE,53.593297,10.023043,6.1,0,4.9,17846.9,8.5,114.5,4965
FALSE,0,TRUE,FALSE,53.593338,10.023075,5.6,0,5.2,17852.2,8.5,114.5,4966
FALSE,0,TRUE,FALSE,53.593375,10.023096,5.1,0,4.9,17856.9,9.4,114.5,4967
FALSE,0,TRUE,FALSE,53.593408,10.023107,4.6,0,5.7,17861.6,9.4,114.5,4968
FALSE,0,TRUE,FALSE,53.593426,10.023109,4.2,0,0,17865.1,9.4,114.5,4969
FALSE,0,TRUE,FALSE,53.593438,10.023109,4.2,0,19.6,17868.1,9.4,114.5,4970
FALSE,0,TRUE,FALSE,53.593447,10.023108,3.5,0,26,17869.8,9.4,114.5,4971
FALSE,0,TRUE,FALSE,53.593449,10.023108,2.8,0,21.1,17870.8,9.4,114.5,4972
TRUE,0,TRUE,FALSE,53.593435,10.022958,2,0,30.8,17871.8,11.4,114.5,4973
FALSE,0,TRUE,FALSE,53.593442,10.022943,1.5,0,41.7,17872.8,11.4,117.4,4974
FALSE,0,TRUE,FALSE,53.593441,10.022938,1.3,0,41.7,17874.6,11.4,117.4,4975
